pl_name,ra,dec,pl_bmasse
Kepler-1578 b,288.3021104,47.7756227,
Kepler-1254 d,285.1733174,48.7700099,
Kepler-1523 b,296.0540705,45.8270447,
Kepler-1524 b,293.8853557,39.5198348,
Kepler-1525 b,290.5594479,49.9428629,
Kepler-253 b,291.8419337,44.858124,
Kepler-251 c,296.5662171,44.1058077,
Kepler-188 c,281.2797173,44.3154743,
Kepler-188 c,281.2797173,44.3154743,
Kepler-646 b,290.4714596,44.3870422,
Kepler-606 b,292.42737,44.3812406,
Kepler-301 b,283.982904,49.2329512,
Kepler-847 b,283.5048144,49.4509371,
Kepler-474 b,292.3215174,43.8811723,
Kepler-499 b,295.1099549,43.9151012,
Kepler-622 b,284.4784454,40.9331723,
Kepler-169 e,285.9999204,40.9193822,
Kepler-151 b,292.1627933,41.0231947,
Kepler-756 b,290.6079736,41.201094,
Kepler-760 b,287.5931997,44.1794278,
Kepler-761 b,290.503599,44.1436249,
Kepler-269 b,290.2151459,41.775981,
Kepler-294 b,287.3920392,46.0592578,
Kepler-1032 b,289.9308779,40.0977109,
Kepler-146 c,294.1107631,38.7102222,
Kepler-80 c,296.1125759,39.9787451,6.74
Kepler-121 c,286.1621273,39.6780204,
Kepler-121 c,286.1621273,39.6780204,
Kepler-133 b,297.2778906,48.3203542,
Kepler-921 b,284.6162253,49.1907438,
Kepler-922 b,284.7316084,49.533149,
Kepler-945 b,291.2697354,42.0960305,
Kepler-942 b,294.9550809,44.1499518,
Kepler-1034 b,286.1154093,37.9669464,
Kepler-727 b,294.8469333,45.0344155,
Kepler-257 d,297.3159994,46.0232642,
Kepler-326 c,294.3255898,46.0022646,
Kepler-344 b,292.4996101,46.3243406,
Kepler-387 c,287.7982699,45.6567655,
Kepler-388 c,284.8280577,44.6086451,
Kepler-1056 b,299.5259832,46.8992561,
Kepler-1022 b,289.3520595,46.9736345,
Kepler-811 b,285.4241593,47.8345586,
KOI-1783.02,289.3414629,46.988155,
Kepler-1623 b,294.082697,39.5560655,
Kepler-770 c,286.4904589,38.374872,
Kepler-344 b,292.4996101,46.3243406,
Kepler-192 c,287.9179379,45.5928829,
Kepler-638 b,284.9194213,41.6172093,
Kepler-222 c,287.9060885,46.9377479,
Kepler-166 c,293.1600977,48.8812074,
Kepler-108 c,294.5589885,46.0623952,
Kepler-42 b,292.2196,44.6173667,
Kepler-863 b,297.6644677,43.2489903,
Kepler-302 c,294.3169307,43.6292436,
Kepler-860 b,295.5772681,46.2547028,
Kepler-1499 b,283.986348,41.6505091,
Kepler-1254 d,285.1733174,48.7700099,
Kepler-1580 b,285.9687099,41.3635264,
Kepler-391 c,290.6218844,51.0573453,
Kepler-1585 b,296.1589897,44.5630457,
Kepler-1587 b,292.6777294,49.6638666,
Kepler-1633 b,288.5151733,44.9232545,
Kepler-1638 b,295.4823299,48.5244695,
Kepler-1601 b,285.5129496,38.079839,
Kepler-1604 b,285.4106549,44.4122318,
Kepler-1609 b,290.1465356,39.6658026,
Kepler-819 b,295.3708312,39.1772925,
Kepler-817 b,296.0818498,39.161614,
Kepler-132 c,283.23581,41.343037,
Kepler-1260 b,295.5912652,42.5552261,
Kepler-1538 b,283.345611,45.2743573,
Kepler-1229 b,297.4868347,46.9966782,
Kepler-1230 b,283.2645129,41.7114526,
Kepler-1536 b,291.5852554,45.7158742,
Kepler-1641 c,296.359456,41.5745321,
Kepler-1620 b,297.2709026,46.9284743,
Kepler-1645 b,297.4795142,48.418582,
Kepler-815 b,285.2211238,47.8813037,
Kepler-238 d,287.8971066,40.6378141,
Kepler-244 d,287.242641,42.3014185,
Kepler-254 c,288.1646541,45.8164257,
Kepler-707 b,290.007564,42.1164698,
Kepler-207 d,290.0305195,42.1660555,
Kepler-640 b,296.0322,42.1317392,
Kepler-374 d,294.1378921,42.3704075,
Kepler-500 b,295.9513472,43.8519884,
Kepler-759 b,290.1314231,41.3814345,
Kepler-1015 b,292.7573088,43.4268439,
Kepler-365 c,295.626564,49.130411,
Kepler-439 b,280.8015188,44.0339733,
Kepler-1538 b,283.345611,45.2743573,
Kepler-1540 b,283.3445555,41.2017544,
Kepler-312 b,298.3957687,42.4597712,
HD 360 b,2.072903,-8.8242618,238.37131
HD 10975 b,27.1628025,37.9527542,143.02278
Kepler-568 b,298.1061315,48.4016448,
HD 79181 b,137.9944736,-19.7474341,203.41018
HD 99283 b,171.4874082,55.8506653,308.29355
ups Leo b,174.2372188,-0.8235643,162.09249
HD 161178 b,264.2873565,72.455859,181.16219
HD 219139 b,348.3604055,11.0649832,247.90616
gam Psc b,349.2946794,3.2823664,425.89007
Kepler-1355 b,283.7414249,49.0679833,
Kepler-709 b,292.105272,42.3803077,
Kepler-367 b,297.292558,49.9817499,
Kepler-369 c,293.6743322,47.9084727,
Kepler-1134 b,295.5678578,42.4781064,
Kepler-370 c,292.1710683,40.9162381,
Kepler-1222 b,294.889616,49.3798215,
Kepler-1223 b,285.2956462,44.5527542,
Kepler-1224 b,286.6257591,37.537313,
Kepler-903 b,288.7710137,40.6641771,
Kepler-787 b,291.6924773,38.5729105,
Kepler-682 b,289.1122204,51.7373589,
Kepler-1150 b,296.7244553,49.5326846,
Kepler-939 b,293.8656181,47.0268148,
Kepler-1438 b,289.289819,40.6816262,
Kepler-363 d,283.1920779,41.3054172,
Kepler-1121 b,297.7865467,47.8861542,
Kepler-1202 b,292.290606,44.6532281,
Kepler-1204 b,289.4415238,42.4981476,
Kepler-1206 b,295.9383737,49.7911337,
Kepler-1226 b,296.3768521,50.6214592,
Kepler-226 d,292.3760942,47.8809596,
Kepler-1362 b,288.5385574,40.8771276,
Kepler-1000 b,286.6854729,47.0981948,
Kepler-337 c,290.0605123,47.1639533,
Kepler-1503 b,293.7271604,42.8067119,
Kepler-1507 b,288.5616269,46.5361247,
Kepler-1426 b,292.5457096,49.4168981,
Kepler-198 b,290.6731326,38.6910045,
Kepler-1245 c,290.7443078,43.260753,
Kepler-665 b,297.0255947,48.4785669,
Kepler-759 b,290.1314231,41.3814345,
Kepler-1271 b,286.3442954,37.4119347,
Kepler-1440 b,285.3469737,48.3122283,
Kepler-303 c,283.1354742,43.6567036,
Kepler-1186 b,288.4796333,47.1017438,
Kepler-1188 b,283.1038438,43.1480487,
Kepler-1190 b,284.9996582,49.4799506,
Kepler-1325 b,285.0171505,42.085312,
Kepler-1340 b,296.2328099,42.4727965,
Kepler-213 c,290.8241931,44.6472832,
Kepler-1342 b,297.0200549,43.4325382,
Kepler-1345 b,292.4779428,46.022821,
Kepler-1100 b,291.8713535,44.0873907,
Kepler-360 b,286.2847077,44.7815817,
Kepler-1105 b,281.1117588,42.4549698,
Kepler-1507 b,288.5616269,46.5361247,
Kepler-33 c,289.0775348,46.0051696,
Kepler-33 b,289.0775348,46.0051696,
Kepler-33 b,289.0775348,46.0051696,
Kepler-140 c,287.3694056,46.7681473,
Kepler-1462 b,296.397542,42.3969273,
Kepler-1328 b,284.6753857,44.4177225,
Kepler-313 c,298.2948708,48.7754,
Kepler-317 c,294.9438822,39.0320499,
Kepler-1086 b,295.251187,45.8429537,
GJ 581 e,229.8564725,-7.7226935,1.657
Kepler-1278 b,282.9569197,42.8255589,
Kepler-1281 b,295.3543571,48.5153932,
Kepler-67 b,294.1533505,46.1663976,
Kepler-1292 b,284.9057222,43.9491434,
Kepler-1294 b,291.2681037,44.4881624,
Kepler-1295 b,291.3978451,45.588553,
Kepler-1297 b,289.9564415,47.0203466,
Kepler-363 b,283.1920779,41.3054172,
Kepler-367 c,297.292558,49.9817499,
Kepler-370 b,292.1710683,40.9162381,
HD 128311 c,219.0032292,9.7454368,1029.73
Kepler-641 b,291.8235292,42.5161945,
Kepler-166 b,293.1600977,48.8812074,
Kepler-668 b,285.4992845,49.2772713,
Kepler-169 d,285.9999204,40.9193822,
Kepler-414 c,297.9615616,48.2443363,
Kepler-346 c,288.0119248,46.1176003,
Kepler-350 d,285.4195845,39.7061009,
Kepler-267 d,299.8305655,47.1575741,
Kepler-353 b,296.8565596,41.7580749,
Kepler-353 b,296.8565596,41.7580749,
Kepler-1008 b,296.5476395,44.9418307,
Kepler-1573 b,292.9883129,49.4849664,
HD 108874 c,187.6126029,22.8794399,314.64
Kepler-1592 b,293.850623,38.3977379,
Kepler-1593 b,300.4882018,44.4606698,
Kepler-594 b,288.9217259,49.7620237,
Kepler-285 b,291.3908469,48.0655392,
Kepler-809 b,289.0836324,48.0180689,
Kepler-284 b,293.1465698,47.7297053,
Kepler-119 b,295.9463854,42.6588324,
Kepler-137 c,282.1355875,43.0391951,
Kepler-512 b,298.2689217,48.9167391,
OGLE-TR-132 b,162.6440933,-61.9572476,375.02
Kepler-1575 b,293.7432102,45.7615507,
Kepler-1576 b,289.0739641,40.3660239,
Kepler-1577 b,292.9552704,47.5730433,
Kepler-1254 d,285.1733174,48.7700099,
Kepler-1649 b,292.5029676,41.8299933,
Kepler-1350 c,288.250611,46.6794847,
Kepler-431 c,281.1123072,43.2277663,
Kepler-1427 b,295.3496546,45.1145372,
Kepler-1427 b,295.3496546,45.1145372,
Kepler-1429 b,285.3662532,49.0448172,
Kepler-1432 b,295.5241011,49.8295211,
Kepler-1489 b,281.2957984,44.4654063,
Kepler-1363 b,296.9964872,49.2563228,
Kepler-327 d,292.6422963,44.0876251,
Kepler-327 c,292.6422963,44.0876251,
Kepler-331 c,291.8343455,39.3073462,
Kepler-372 c,291.2562253,49.2589288,
Kepler-1140 b,281.6940529,46.946521,
Kepler-1141 b,290.5436836,47.7259073,
Kepler-1144 b,290.0432936,47.2578857,
Kepler-489 b,290.8332412,38.1841851,
Kepler-146 c,294.1107631,38.7102222,
Kepler-172 c,283.3684093,41.821839,
Kepler-832 b,295.9261101,45.383869,
Kepler-33 d,289.0775348,46.0051696,
OGLE-TR-111 b,163.324115,-61.4056976,
OGLE-TR-132 b,162.6440933,-61.9572476,378.2
Kepler-33 e,289.0775348,46.0051696,
Kepler-1036 b,295.1817093,49.9458172,
Kepler-937 c,294.1688142,46.7146161,
Kepler-238 f,287.8971066,40.6378141,
Kepler-238 f,287.8971066,40.6378141,
Kepler-1125 b,295.4812018,40.7319316,
Kepler-1068 b,294.6481708,46.3923173,
Kepler-84 f,298.2520208,40.4960842,
Kepler-169 b,285.9999204,40.9193822,
Kepler-169 f,285.9999204,40.9193822,
Kepler-172 e,283.3684093,41.821839,
Kepler-174 d,287.4389454,43.8320052,
Kepler-530 b,283.3402948,48.549062,
Kepler-533 b,293.6856893,48.8249915,
Kepler-142 b,295.1190067,48.4813635,
Kepler-1061 b,296.2300306,50.2752091,
Kepler-188 b,281.2797173,44.3154743,
Kepler-1062 b,283.8994187,41.221594,
Kepler-1063 b,290.5267975,38.1428283,
Kepler-1191 b,291.6577923,48.0092619,
Kepler-1193 b,288.1447323,51.2756446,
Kepler-1194 b,291.6994841,38.1452065,
Kepler-1197 b,291.6693437,42.5907441,
Kepler-1198 b,288.8339659,44.838198,
Kepler-1127 b,293.2173563,42.7205846,
Kepler-354 b,285.7515347,41.3356739,
Kepler-1212 b,296.8534096,50.0373196,
Kepler-1213 b,289.4858423,50.9441967,
Kepler-877 b,289.8591023,46.5227429,
Kepler-374 d,294.1378921,42.3704075,
Kepler-374 b,294.1378921,42.3704075,
Kepler-377 b,295.4220717,38.7356737,
Kepler-979 b,300.3712023,46.4081872,
Kepler-192 d,287.9179379,45.5928829,
Kepler-445 d,298.7363395,46.4991236,
Kepler-1613 b,289.8750066,43.4209318,
Kepler-1614 b,284.8713893,49.7758867,
Kepler-1614 b,284.8713893,49.7758867,
Kepler-1619 b,285.703595,44.4221528,
Kepler-442 b,285.3666029,39.2800704,
Kepler-473 b,286.6300796,38.9455907,
Kepler-1045 b,284.1832668,45.0740897,
Kepler-980 b,294.6129869,45.060174,
Kepler-329 c,299.2681646,45.2272852,
Kepler-1088 b,281.5614578,42.4504087,
Kepler-1089 b,291.0926509,49.1901729,
Kepler-359 c,293.2936129,42.1963497,
Kepler-1283 b,295.4623336,40.7769335,
Kepler-1044 b,293.1444017,46.6662155,
Kepler-66 b,293.9815378,46.687728,
Kepler-1106 b,291.1451576,44.0624715,
Kepler-1108 b,296.0422962,45.98514,
Kepler-1111 b,295.4634045,45.8127697,
Kepler-1596 b,285.5575066,49.3300866,
Kepler-968 b,285.6025889,50.1120401,
Kepler-968 b,285.6025889,50.1120401,
Kepler-968 b,285.6025889,50.1120401,
Kepler-968 c,285.6025889,50.1120401,
Kepler-806 b,296.0071956,44.8535698,
HD 39194 d,86.129071,-70.1382377,4.0
Kepler-42 c,292.2196,44.6173667,
Kepler-750 c,289.0968274,44.004364,
Kepler-760 c,287.5931997,44.1794278,
Kepler-268 c,291.9761559,38.0550327,
Kepler-80 e,296.1125759,39.9787451,
Kepler-165 c,280.69092,47.8096702,
Kepler-875 b,297.3012497,43.1418313,
Kepler-303 b,283.1354742,43.6567036,
Kepler-870 b,295.4025625,50.4785992,
Kepler-923 b,294.1710831,40.0551372,
Kepler-929 b,298.4811022,41.6152603,
Kepler-648 b,283.8996207,45.0169137,
Kepler-1284 b,291.2789549,47.6875766,
Kepler-393 b,290.995205,45.192188,
Kepler-354 c,285.7515347,41.3356739,
Kepler-1626 b,296.5004384,40.7212069,
Kepler-1598 b,288.469107,46.7836464,
Kepler-1601 b,285.5129496,38.079839,
Kepler-1646 b,287.5264859,42.9129356,
Kepler-235 d,286.0790779,39.278237,
NN Ser d,238.2337015,12.9120871,731.0
Kepler-246 b,296.4834007,42.6633806,
Kepler-81 b,293.6369437,42.8248275,
Kepler-227 c,291.9342748,48.141676,
Kepler-436 b,301.7207775,44.4120856,
Kepler-200 c,284.4099503,41.2374928,
Kepler-1492 b,288.5970695,41.0363254,
Kepler-164 b,287.7808115,47.6298453,
Kepler-1469 b,293.8213286,39.3913385,
Kepler-132 e,283.23581,41.343037,
Kepler-132 e,283.23581,41.343037,
Kepler-1474 b,294.6940261,45.866809,
Kepler-1059 b,289.2202147,41.7064385,
Kepler-988 b,290.7082585,42.2372245,
Kepler-591 b,286.024052,48.431729,
Kepler-568 b,298.1061315,48.4016448,
Kepler-230 b,285.7185682,48.5058038,
Kepler-549 b,283.0228527,47.2611431,
Kepler-592 b,285.7907395,48.6832431,
Kepler-570 b,290.4376111,48.7918597,
Kepler-821 b,285.6173937,39.3794684,
Kepler-1333 b,293.5275797,41.111394,
Kepler-325 d,289.8354219,49.825607,
Kepler-1187 b,286.8919996,38.3185034,
Kepler-374 c,294.1378921,42.3704075,
Kepler-1494 b,282.6573891,43.1625334,
Kepler-315 c,298.0230967,43.3634761,
Kepler-483 b,291.6467764,41.8846843,
Kepler-361 b,296.8034146,46.7411011,
Kepler-1331 b,297.0737928,41.2244613,
Kepler-1333 b,293.5275797,41.111394,
GJ 581 b,229.8564725,-7.7226935,15.65
Kepler-211 b,285.4391183,43.1685051,
Kepler-321 b,294.4536991,44.1457626,
Kepler-322 b,281.3487514,44.2952525,
Kepler-250 b,289.5947633,44.1418114,
Kepler-382 b,299.1362435,45.8699582,
Kepler-1214 b,285.1427113,49.8006565,
Kepler-1215 b,297.4636477,48.1813978,
Kepler-1354 b,291.2451266,37.7590079,
Kepler-1356 b,290.9953825,43.2438792,
Kepler-1388 c,283.3360156,47.1744499,
Kepler-1394 b,283.4532068,45.0840729,
Kepler-1255 b,295.2392569,42.7264842,
Kepler-562 b,290.1196007,46.2737393,
Kepler-1143 b,287.302772,39.2896399,
Kepler-179 b,298.6636163,47.7619329,
Kepler-1641 c,296.359456,41.5745321,
Kepler-638 b,284.9194213,41.6172093,
Kepler-703 b,299.1868586,41.742699,
Kepler-704 b,283.3163671,41.8370942,
Kepler-172 b,283.3684093,41.821839,
Kepler-325 d,289.8354219,49.825607,
Kepler-326 d,294.3255898,46.0022646,
Kepler-1115 b,294.9917723,40.1443964,
Kepler-1118 b,299.9656619,44.1608805,
Kepler-1119 b,297.0191018,44.3274936,
Kepler-1287 b,289.1346298,47.063018,
Kepler-359 b,293.2936129,42.1963497,
Kepler-1007 b,295.9065297,45.8090893,
Kepler-1395 b,292.3374945,47.6641732,
Kepler-1398 c,294.8661073,48.6389923,
Kepler-1400 b,286.2716827,45.4408055,
Kepler-1300 b,289.0330532,40.0869182,
Kepler-1303 b,284.287147,42.3555784,
Kepler-1304 b,285.2763652,39.4468274,
Kepler-1305 b,297.3394624,46.3472165,
Kepler-382 c,299.1362435,45.8699582,
Kepler-383 c,291.3426078,38.3631616,
Kepler-1464 b,287.2356828,38.7540824,
Kepler-961 b,282.0354942,43.6312491,
Kepler-349 c,293.6764689,44.6155972,
Kepler-1239 b,293.1273357,42.3200578,
Kepler-1569 b,292.2046748,37.2212065,
Kepler-561 b,293.7471107,45.1071981,
Kepler-1544 b,297.2852168,49.2124526,
Kepler-1505 b,292.0020614,41.7869639,
Kepler-1512 b,289.2744976,44.4704056,
Kepler-1548 b,287.4711817,46.0805706,
Kepler-478 b,292.4870063,46.196187,
Kepler-151 b,292.1627933,41.0231947,
Kepler-1591 b,296.5166659,44.6086233,
KOI-1783.01,289.3414629,46.988155,
Kepler-1254 b,285.1733174,48.7700099,
Kepler-802 b,286.0157998,45.0077413,
Kepler-708 b,293.8164588,42.2125159,
Kepler-508 b,295.4042546,42.9812789,
Kepler-804 b,293.3722109,44.7851812,
Kepler-953 c,288.9716297,44.6246451,
Kepler-621 b,290.927245,39.9141166,
Kepler-692 b,294.7768068,40.1537027,
Kepler-343 b,291.960662,42.4329567,
Kepler-1027 b,287.5711746,42.8138159,
Kepler-653 b,282.2130447,46.7177898,
Kepler-266 b,294.4843821,44.1669355,
Kepler-768 b,294.1156858,38.3934378,
Kepler-119 c,295.9463854,42.6588324,
Kepler-1545 b,298.8988313,47.4630696,
Kepler-449 c,293.732787,41.9006366,
Kepler-771 b,287.4441104,38.0884183,
Kepler-898 b,286.5854116,46.8708877,
Kepler-1548 b,287.4711817,46.0805706,
Kepler-108 b,294.5589885,46.0623952,
Kepler-705 b,289.5085612,41.8120234,
Kepler-907 b,285.4764959,41.6326615,
Kepler-222 d,287.9060885,46.9377479,
Kepler-228 c,296.2860853,48.2246328,
Kepler-869 b,289.4245955,50.9941198,
Kepler-1032 b,289.9308779,40.0977109,
Kepler-846 b,287.0570731,49.0460112,
Kepler-212 b,287.6208165,43.1416239,
Kepler-221 d,296.6547477,46.8352242,
Kepler-262 b,290.7287168,37.2526575,
Kepler-114 d,294.121482,48.3497977,
Kepler-330 c,288.4474035,44.8017616,
Kepler-268 b,291.9761559,38.0550327,
Kepler-332 c,286.6627811,47.4136938,
Kepler-1354 b,291.2451266,37.7590079,
Kepler-1454 b,284.2233265,48.8317229,
Kepler-286 e,290.6761874,48.2942362,
Kepler-261 b,291.3647333,37.609239,
Kepler-382 c,299.1362435,45.8699582,
Kepler-1241 b,294.5762033,38.4569588,
Kepler-625 c,292.1504723,39.6375254,
Kepler-930 b,298.3144494,42.2473698,
Kepler-727 b,294.8469333,45.0344155,
Kepler-257 d,297.3159994,46.0232642,
Kepler-232 b,295.8161668,51.1217249,
Kepler-278 b,290.1072124,38.7022694,
Kepler-790 b,286.9171489,38.8722123,
Kepler-80 d,296.1125759,39.9787451,
Kepler-1124 b,286.5942529,37.8912836,
Kepler-1131 b,295.6514492,49.2612954,
Kepler-1215 b,297.4636477,48.1813978,
Kepler-1352 b,290.6937988,48.7014417,
Kepler-1388 c,283.3360156,47.1744499,
Kepler-1400 b,286.2716827,45.4408055,
Kepler-1272 b,285.2197605,38.8058393,
Kepler-310 c,288.839278,46.9867472,
Kepler-615 b,282.4506927,46.3213671,
Kepler-516 b,295.6087625,38.7357368,
Kepler-269 b,290.2151459,41.775981,
Kepler-84 c,298.2520208,40.4960842,
HD 50499 b,103.008075,-33.915267,519.96988
Kepler-239 c,294.2020505,40.6633313,
Kepler-1157 b,283.1209268,43.5255701,
Kepler-1251 b,292.1151093,49.2563792,
Kepler-1466 b,289.8312418,44.6098415,
Kepler-1333 b,293.5275797,41.111394,
Kepler-715 b,283.6307971,43.3793638,
Kepler-177 c,286.0471442,45.0532038,
Kepler-201 c,293.626059,41.2728004,
Kepler-395 b,293.5111889,45.1366252,
Kepler-301 d,283.982904,49.2329512,
Kepler-276 c,293.568197,39.0363123,
Kepler-391 b,290.6218844,51.0573453,
Kepler-512 b,298.2689217,48.9167391,
Kepler-847 b,283.5048144,49.4509371,
Kepler-539 b,299.1224639,41.8667953,
Kepler-466 b,295.6486585,48.4955191,
Kepler-1566 b,283.5875459,40.5749018,
Kepler-277 c,286.5831894,39.0772582,
Kepler-226 c,292.3760942,47.8809596,
Kepler-149 d,285.8537014,38.3840916,
Kepler-900 b,296.177272,46.9989635,
Kepler-108 b,294.5589885,46.0623952,
Kepler-1554 b,286.576016,41.7415762,
Kepler-803 b,299.2216728,44.6939033,
Kepler-805 b,293.2300178,45.053364,
Kepler-614 b,298.3848866,46.2759867,
Kepler-1400 b,286.2716827,45.4408055,
Kepler-828 b,286.8872555,42.4712271,
Kepler-839 b,291.074684,45.242544,
Kepler-224 c,290.9342679,47.3575414,
Kepler-848 b,293.2882949,48.8116114,
Kepler-254 b,288.1646541,45.8164257,
Kepler-1369 b,285.7972604,40.9361923,
Kepler-268 c,291.9761559,38.0550327,
Kepler-169 f,285.9999204,40.9193822,
Kepler-340 b,295.933471,40.3005515,
Kepler-198 b,290.6731326,38.6910045,
Kepler-147 c,287.9757213,39.087168,
Kepler-200 b,284.4099503,41.2374928,
Kepler-700 b,287.154224,41.5657775,
Kepler-480 b,294.4639165,49.7650473,
Kepler-933 b,289.5685257,43.5385438,
Kepler-661 b,283.7107463,47.8631748,
Kepler-541 b,294.1496529,38.458207,
Kepler-219 d,288.7389481,46.7625929,
Kepler-264 b,292.044628,37.3761861,
Kepler-202 b,282.9734874,41.3217991,
Kepler-829 b,282.3328312,42.4638125,
Kepler-1375 b,296.2935173,43.4032189,
Kepler-1250 b,287.7938184,45.9802492,
Kepler-212 c,287.6208165,43.1416239,
Kepler-726 b,291.7172776,44.8873466,
Kepler-980 b,294.6129869,45.060174,
Kepler-717 b,292.9655071,43.346345,
CoRoT-22 b,280.6671392,6.2191669,12.2
Kepler-42 b,292.2196,44.6173667,
Kepler-967 b,286.5580128,38.4052418,
Kepler-319 c,288.8119782,39.7706431,
Kepler-586 b,293.0571982,45.5511266,
Kepler-733 b,293.0181882,45.9147063,
Kepler-248 b,293.0613138,43.5813577,
Kepler-1095 b,293.2624215,41.3650155,
Kepler-1400 b,286.2716827,45.4408055,
Kepler-1114 b,299.2370531,45.8347781,
Kepler-756 b,290.6079736,41.201094,
Kepler-794 b,288.1336793,38.9968923,
Kepler-1379 b,293.6704404,41.4102105,
Kepler-84 b,298.2520208,40.4960842,
Kepler-497 b,290.7659557,38.9279468,
Kepler-178 b,287.1010275,46.8964033,
Kepler-1529 b,289.8707469,41.0407482,
Kepler-1171 b,294.9589285,38.5915968,
Kepler-1421 b,286.5806115,48.5442312,
Kepler-292 b,295.7661979,42.4242822,
Kepler-1145 b,295.3081524,43.0444026,
Kepler-350 c,285.4195845,39.7061009,
Kepler-260 b,291.9259658,38.0140525,
Kepler-891 b,291.0837644,40.3552252,
Kepler-897 b,290.5867992,51.6957731,
Kepler-322 c,281.3487514,44.2952525,
Kepler-330 c,288.4474035,44.8017616,
Kepler-1049 b,287.3469567,47.7729078,
Kepler-977 b,291.5161959,42.2480736,
Kepler-1012 b,289.2962253,46.4579889,
Kepler-761 b,290.503599,44.1436249,
Kepler-1207 b,295.0641963,49.3589615,
Kepler-1336 c,296.2776587,46.8998006,
Kepler-693 b,283.253527,40.3582155,
Kepler-581 b,295.4326552,40.6481874,
Kepler-721 b,284.4305132,44.4803776,
Kepler-489 b,290.8332412,38.1841851,
Kepler-466 b,295.6486585,48.4955191,
Kepler-362 c,291.771603,47.5299192,
Kepler-813 b,285.6626752,48.4353251,
Kepler-1583 b,286.3869335,47.0165188,
Kepler-582 b,297.503718,41.0570326,
Kepler-399 c,299.5017242,40.6707669,
Kepler-288 b,288.9163997,39.5947523,
Kepler-1316 b,298.8358277,40.2930714,
Kepler-1004 b,297.3593427,49.7975464,
Kepler-1187 b,286.8919996,38.3185034,
Kepler-288 d,288.9163997,39.5947523,
KIC 9663113 b,297.0454037,46.3286653,
Kepler-290 b,286.4100307,42.6815137,
Kepler-1416 b,298.6634624,43.8940593,
Kepler-291 c,287.9163029,42.4372666,
Kepler-375 b,288.6178715,48.0983639,
